"Address","Content Type","Indexability","Status Code","Status","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.columbusrecoverycenter.com/online-recovery-meetings/","text/html; charset=UTF-8","Non-Indexable","200","OK","Canonicalised","Online Recovery Meetings - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","90","841","Online recovery meetings and chat rooms are an easy-to-use and often free solution when you can’t meet in person. Learn how it works and how to get started.","156","989","","0","Online Recovery Meetings & Chat Rooms","37","","0","Online Recovery Meetings & Chat Rooms","37","Features & Benefits","19","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.therecoveryvillage.com/treatment-program/online-counseling/recovery-meetings/","","","","","","133043","1638","8.507","2","","1107","544","0","99.820","91","38","0","23","19","0","","","","","1f91c1cfd53dbe15303dff124a28ac4f","2.261","","","","","1.1","https://www.columbusrecoverycenter.com/online-recovery-meetings/","2022-04-27 12:59:14"
"https://www.columbusrecoverycenter.com/blog/tag/drugs/","text/html; charset=UTF-8","Non-Indexable","200","OK","noindex","Drugs Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","80","744","","0","0","","0","Tag Archive","11","","0","Should You Tell Your Children About a Past Addiction?","53","Neonatal Abstinence Syndrome and Ohio’s Babies","46","noindex, follow","","","","","","","","","86302","660","5.807","5","","11","8","0","1.470","109","48","0","9","6","0","","","","","8b94abeeb94099c956c5e0e9b1a46399","2.125","","","","","1.1","https://www.columbusrecoverycenter.com/blog/tag/drugs/","2022-04-27 13:03:07"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2019/02/amphetamine-overdose-feature.png","image/png","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","588099","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.182","Thu, 10 Mar 2022 08:30:23 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2019/02/amphetamine-overdose-feature.png","2022-04-27 13:05:29"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/04/ohio-drug-rehab-9.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","156092","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.182","Thu, 10 Mar 2022 08:32:17 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/04/ohio-drug-rehab-9.jpg","2022-04-27 13:05:42"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2019/05/Long-Term-Side-Effects-of-Kratom-865x433.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","41484","0","0.000","8","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Thu, 10 Mar 2022 08:31:40 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2019/05/Long-Term-Side-Effects-of-Kratom-865x433.jpg","2022-04-27 13:05:53"
"https://www.columbusrecoverycenter.com/blog/tag/heroin/","text/html; charset=UTF-8","Non-Indexable","200","OK","noindex","Heroin Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","81","749","","0","0","","0","Tag Archive","11","","0","Heroin Withdrawal: What to Expect","33","","0","noindex, follow","","","","","","","","","75390","224","3.169","7","","5","2","0","0.370","85","40","0","9","6","0","","","","","4023854141729ced718465256ae05f30","1.380","","","","","1.1","https://www.columbusrecoverycenter.com/blog/tag/heroin/","2022-04-27 13:05:29"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/04/ohio-drug-rehab2-3.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17525","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","Thu, 10 Mar 2022 08:31:52 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/04/ohio-drug-rehab2-3.jpg","2022-04-27 13:05:46"
"https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/","text/html; charset=UTF-8","Indexable","200","OK","","Trazodone Addiction - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","85","791","","0","0","","0","Understanding Trazodone","23","","0","What is Trazodone?","18","What Is Trazodone Used For?","27","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/","","","","","","95892","1889","14.209","5","","11","4","0","0.730","93","48","0","63","30","0","","","","","5da3ed63ce8dc63af7824cd92472555a","0.130","","","","","1.1","https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/","2022-04-27 13:03:03"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Percocet-trvc-150x150.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5453","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Thu, 10 Mar 2022 08:33:23 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Percocet-trvc-150x150.jpg","2022-04-27 13:02:37"
"https://www.columbusrecoverycenter.com/blog/what-is-emdr-and-how-is-it-used-in-ohio-drug-rehab/","text/html; charset=UTF-8","Indexable","200","OK","","What Is EMDR and How Is It Used in Ohio Drug Rehab? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","117","1105","Many therapists make use of EMDR to treat the trauma behind an addict's abuse of alcohol or drugs in addition to traditional behavioral therapies and pharmaceutical drugs to help addicts in Ohio drug rehab.","206","1276","","0","What Is EMDR and How Is It Used in Ohio Drug Rehab?","51","","0","PTSD and Substance Abuse","24","What is EDMR?","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/what-is-emdr-and-how-is-it-used-in-ohio-drug-rehab/","","","","","","83302","967","8.496","5","","17","6","0","1.100","95","49","0","11","8","0","","","","","b88e3fe5c88b778fa04d96e12f317d2c","0.256","","","","","1.1","https://www.columbusrecoverycenter.com/blog/what-is-emdr-and-how-is-it-used-in-ohio-drug-rehab/","2022-04-27 13:02:40"
"https://www.columbusrecoverycenter.com/resources/klonopin-addiction-in-ohio/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","8","","1","1","0","0.180","0","0","0","0","0","0","","","","","","0.164","","https://www.columbusrecoverycenter.com/drugs/klonopin-addiction/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/resources/klonopin-addiction-in-ohio/","2022-04-27 13:05:50"
"https://www.columbusrecoverycenter.com/editorial/jonathan-strum/","text/html; charset=UTF-8","Indexable","200","OK","","Jonathan Strum - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","80","749","","0","0","","0","Jonathan Strum","14","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/editorial/jonathan-strum/","","","","","","77176","288","3.729","3","","44","40","0","7.340","92","49","0","12","9","0","","","","","af238529fe85d68ea8b36cea767a466","0.233","","","","","1.1","https://www.columbusrecoverycenter.com/editorial/jonathan-strum/","2022-04-27 12:59:56"
"https://www.columbusrecoverycenter.com/ohio-rehab/newark/","text/html; charset=UTF-8","Indexable","200","OK","","Newark Drug and Alcohol Rehab, Detox, and Treatment Resources","61","589","Whether you’re from Newark, OH or Newark, NJ, The Recovery Village Columbus provides full-service drug and alcohol treatment for patients nationwide.","149","949","","0","Newark Drug & Alcohol Rehab, Detox & Treatment Resources","56","","0","Drug & Alcohol Rehab Centers in Newark, Ohio","44","The Recovery Village Columbus","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/ohio-rehab/newark/","","","","","","93959","2294","15.982","2","","15","4","0","0.730","98","45","0","10","7","0","","","","","e70140fdf7ed95b5455949ebad913c59","0.197","","","","","1.1","https://www.columbusrecoverycenter.com/ohio-rehab/newark/","2022-04-27 12:59:12"
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/symptoms-side-effects/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","1","1","0","0.180","0","0","0","0","0","0","","","","","","0.165","","https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction/symptoms-side-effects/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/symptoms-side-effects/","2022-04-27 13:02:18"
"https://www.columbusrecoverycenter.com/blog/religion-spirituality-play-role-ohio-addiction-recovery/","text/html; charset=UTF-8","Indexable","200","OK","","Does Religion or Spirituality Play a Role in Ohio Addiction Recovery? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","135","1215","As part of a whole-person program, drug rehab in Ohio offers the option of spiritually-focused treatment options. Click to read more.","133","811","","0","Does Religion or Spirituality Play a Role in Ohio Addiction Recovery?","69","","0","Spirituality and Religion Are Not Always the Same","49","Faith in Treatment Helps Many People Reconnect with Ingrained Values","68","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/religion-spirituality-play-role-ohio-addiction-recovery/","","","","","","82929","838","7.548","5","","14","5","0","0.920","96","49","0","11","8","0","","","","","bb5bdf2b852d314901c28718014f8a99","0.151","","","","","1.1","https://www.columbusrecoverycenter.com/blog/religion-spirituality-play-role-ohio-addiction-recovery/","2022-04-27 13:03:12"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-awareness2.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","94142","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.216","Thu, 10 Mar 2022 08:34:09 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-awareness2.jpg","2022-04-27 13:05:46"
"https://www.columbusrecoverycenter.com/admissions/insurance/mines-and-associates/","text/html; charset=UTF-8","Indexable","200","OK","","Mines and Associates Treatment Coverage | Columbus Recovery Center","66","638","Learn about Mines and Associates, the programs that the company offers and how they can help people with life problems that can lead to a substance use disorder.","161","1020","","0","Paying for Addiction Treatment with Mines and Associates Insurance","66","","0","Does Mines and Associates Cover Drug and Alcohol Detox?","55","Benefits Offered from Mines and Associates for Addiction Treatment","66","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/admissions/insurance/mines-and-associates/","","","","","","80586","674","6.800","3","","6","3","0","0.550","85","38","0","17","11","0","","","","","217498470778f5bde7a309d516e74f3b","0.157","","","","","1.1","https://www.columbusrecoverycenter.com/admissions/insurance/mines-and-associates/","2022-04-27 12:59:56"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/06/Cocaine-Abuse-1184x592.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","76578","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.228","Thu, 10 Mar 2022 08:33:08 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/06/Cocaine-Abuse-1184x592.jpg","2022-04-27 12:59:50"
"https://www.columbusrecoverycenter.com/ohio-rehab/kent/","text/html; charset=UTF-8","Indexable","200","OK","","Kent Drug and Alcohol Rehab, Detox, and Treatment Resources","59","563","If you're struggling with drug or alcohol addiction, Kent, Ohio has a variety of local treatment options, and The Recovery Village Columbus can help you get there.","163","995","","0","Kent Drug & Alcohol Rehab, Detox & Treatment Resources","54","","0","Drug & Alcohol Rehab Centers in Kent, Ohio","42","The Recovery Village Columbus","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/ohio-rehab/kent/","","","","","","92297","2006","14.197","3","","14","2","0","0.370","98","45","0","10","7","0","","","","","8f110f930f4e2ab0d82cf818aca0282c","2.292","","","","","1.1","https://www.columbusrecoverycenter.com/ohio-rehab/kent/","2022-04-27 13:00:03"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2017/11/ohio-drug-rehab-1.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68031","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Thu, 10 Mar 2022 08:32:47 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2017/11/ohio-drug-rehab-1.jpg","2022-04-27 13:02:28"
"https://www.columbusrecoverycenter.com/wp-content/cache/min/1/wp-content/plugins/ars-wordpress-plugin/src/css/hero-banner.css?ver=1650066972","text/css","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.135","Fri, 15 Apr 2022 23:56:12 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/cache/min/1/wp-content/plugins/ars-wordpress-plugin/src/css/hero-banner.css?ver=1650066972","2022-04-27 13:03:18"
"https://www.columbusrecoverycenter.com/drugs/methadone-addiction/withdrawal-detox/","text/html; charset=UTF-8","Indexable","200","OK","","Methadone Withdrawal and Detox | The Recovery Village Columbus","62","598","Abstinence from methadone following long-term use can lead to unpleasant withdrawal symptoms. Detoxification, undertaken at a medical detox , can reduce the chances of a relapse.","178","1129","","0","Methadone Detox and Withdrawal Symptoms","39","","0","Methadone Withdrawal Symptoms","29","How Long Does Methadone Withdrawal Last?","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/drugs/methadone-addiction/withdrawal-detox/","","","","","","90907","2164","16.870","5","","7","4","0","0.730","90","41","0","16","10","0","","","","","91a0d3bf7163c3dec789fbfb1aea3209","0.157","","","","","1.1","https://www.columbusrecoverycenter.com/drugs/methadone-addiction/withdrawal-detox/","2022-04-27 13:03:26"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/07/Joint-Commission-Logo.png","image/png","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11270","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.147","Thu, 10 Mar 2022 08:30:10 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/07/Joint-Commission-Logo.png","2022-04-27 13:00:00"
"https://www.columbusrecoverycenter.com/wp-content/cache/min/1/wp-content/plugins/ars-wordpress-plugin/src/css/elements.css?ver=1650066972","text/css","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Fri, 15 Apr 2022 23:56:12 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/cache/min/1/wp-content/plugins/ars-wordpress-plugin/src/css/elements.css?ver=1650066972","2022-04-27 13:03:17"
"https://www.columbusrecoverycenter.com/blog/ohio-residents-know-adderall-addiction/","text/html; charset=UTF-8","Indexable","200","OK","","What Ohio Residents Should Know about Adderall Addiction","56","531","If you have an addiction to Adderall, you should seek help from an Ohio drug rehab facility now. At no time should you abruptly stop taking Adderall, which is referred to as going ""cold turkey.""","194","1170","","0","What Ohio Residents Should Know about Adderall Addiction","56","","0","Adderall Misuse on the Rise","27","Signs and Symptoms of Adderall Addiction","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/ohio-residents-know-adderall-addiction/","","","","","","81960","756","6.912","6","","18","7","0","1.280","96","49","0","10","7","0","","","","","cdcf383057b007c34f673cf3b4f7012e","0.260","","","","","1.1","https://www.columbusrecoverycenter.com/blog/ohio-residents-know-adderall-addiction/","2022-04-27 13:04:52"
"https://www.columbusrecoverycenter.com/ohio-rehab","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","23","23","0","4.220","0","0","0","0","0","0","","","","","","0.898","","https://www.columbusrecoverycenter.com/ohio-rehab/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/ohio-rehab","2022-04-27 12:59:22"
"https://www.columbusrecoverycenter.com/blog/5-great-reasons-not-to-mix-meds/","text/html; charset=UTF-8","Indexable","200","OK","","5 Great Reasons Not to Mix Meds in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","105","973","Mixing medication can lead to medical problems, and drug interactions can be deadly.","84","527","","0","5 Great Reasons Not to Mix Meds in Ohio","39","","0","1. One Drug Can Change the Nature of the Other","46","2. Legal Drugs Do Not Always Mix","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/5-great-reasons-not-to-mix-meds/","","","","","","82983","940","8.070","6","","16","5","0","0.920","96","49","0","13","10","0","","","","","c5c55dbcfff1433f0eb283a034a6c8b1","0.142","","","","","1.1","https://www.columbusrecoverycenter.com/blog/5-great-reasons-not-to-mix-meds/","2022-04-27 13:04:58"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/girls.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","42823","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","Thu, 10 Mar 2022 08:29:43 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/girls.jpg","2022-04-27 13:03:48"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-awareness.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","111319","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.122","Thu, 10 Mar 2022 08:34:40 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-awareness.jpg","2022-04-27 13:04:53"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab-1.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","128132","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.131","Thu, 10 Mar 2022 08:36:23 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab-1.jpg","2022-04-27 13:04:57"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/05/Codeine-Cough-Syrup-1184x592.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","58773","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.171","Thu, 10 Mar 2022 08:38:15 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/05/Codeine-Cough-Syrup-1184x592.jpg","2022-04-27 13:02:00"
"https://www.columbusrecoverycenter.com/drugs/vicodin-addiction/symptoms-side-effects/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","2","2","0","0.370","0","0","0","0","0","0","","","","","","1.139","","https://www.columbusrecoverycenter.com/drugs/vicodin-addiction/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/drugs/vicodin-addiction/symptoms-side-effects/","2022-04-27 13:01:48"
"https://www.columbusrecoverycenter.com/ohio-rehab/mansfield/","text/html; charset=UTF-8","Indexable","200","OK","","Mansfield Drug and Alcohol Rehab, Detox, and Treatment Resources","64","608","Mansfield, OH is full of treatment options and support groups for drug and alcohol addiction. And centers like The Recovery Village Columbus can help you find recovery.","168","1039","","0","Mansfield Drug & Alcohol Rehab, Detox & Treatment Resources","59","","0","Drug & Alcohol Rehab Centers in Mansfield, Ohio","47","The Recovery Village Columbus","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/ohio-rehab/mansfield/","","","","","","93233","2088","14.933","2","","15","4","0","0.730","98","45","0","10","7","0","","","","","d3ee47b65b9d9877653059bd21f379d5","0.198","","","","","1.1","https://www.columbusrecoverycenter.com/ohio-rehab/mansfield/","2022-04-27 12:59:08"
"https://www.columbusrecoverycenter.com/blog/michigan-offers-free-nicotine-patches-gum/","text/html; charset=UTF-8","Indexable","200","OK","","Michigan Offers Free Nicotine Patches & Gum | Columbus Recovery Center","70","666","Michigan is introducing a new program aimed at helping residents stop smoking. Find out how the state is supplying free nicotine gum, patches and lozenges until September.","171","1068","","0","Michigan Offers Free Nicotine Patches and Gum","45","","0","The Michigan Tobacco Quitline","29","Do These Types of Programs Work?","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/michigan-offers-free-nicotine-patches-gum/","","","","","","83127","902","7.894","6","","10","3","0","0.550","92","47","0","17","9","0","","","","","2e44f80dd69b004e6b79b5f4dad0df09","0.243","","","","","1.1","https://www.columbusrecoverycenter.com/blog/michigan-offers-free-nicotine-patches-gum/","2022-04-27 13:04:15"
"https://www.columbusrecoverycenter.com/blog/8-milestones-to-celebrate-recovery/","text/html; charset=UTF-8","Indexable","200","OK","","The Road to Recovery: 8 Milestones to Celebrate - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","113","1040","Recovery involves a lot of challenging mental and emotional work, but it is also a time to learn positive ways to take care of yourself.","136","821","","0","The Road to Recovery: 8 Milestones to Celebrate","47","","0","1. When You Are No Longer Physically Dependent on Drugs or Alcohol","66","2. When You Start to Work Through Your Feelings","47","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/8-milestones-to-celebrate-recovery/","","","","","","85180","1263","9.800","6","","16","5","0","0.920","97","49","0","12","8","0","","","","","b8cf4605913b8c77e927650aacab16f9","0.144","","","","","1.1","https://www.columbusrecoverycenter.com/blog/8-milestones-to-celebrate-recovery/","2022-04-27 13:03:50"
"https://www.columbusrecoverycenter.com/drugs/xanax-addiction/symptoms-side-effects/","text/html; charset=UTF-8","Indexable","200","OK","","Xanax Addiction Signs & Side Effects | The Recovery Village Columbus","68","627","Xanax abuse can lead to both physical and behavioral side effects. Learn about Xanax’s side effects, how long these effects last and signs of a Xanax addiction.","160","997","","0","Xanax Addiction Signs & Side Effects","36","","0","Common Xanax Side Effects","25","FAQs About Xanax Effects","24","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/drugs/xanax-addiction/symptoms-side-effects/","","","","","","115009","1549","9.199","4","","15","3","0","0.550","105","45","0","34","12","0","","","","","4950c0730ace42aaef30614b0570aba6","4.442","","","","","1.1","https://www.columbusrecoverycenter.com/drugs/xanax-addiction/symptoms-side-effects/","2022-04-27 13:01:19"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2019/05/blue-cross-blue-shield-insurance-1184x592.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","63078","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.194","Thu, 10 Mar 2022 08:29:43 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2019/05/blue-cross-blue-shield-insurance-1184x592.jpg","2022-04-27 13:03:13"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-anxiety/","text/html; charset=UTF-8","Indexable","200","OK","","Connecting Alcohol and Anxiety | The Recovery Village Columbus","62","579","Can alcohol use cause anxiety? Discover the relationship between alcohol and anxiety, and what people do to treat anxiety while becoming sober.","143","905","","0","Connecting Alcohol Use with Anxiety","35","","0","How Anxiety Causes Alcohol Abuse and Addiction","46","Why Alcohol Use Increases Anxiety","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-anxiety/","","","","","","83285","1166","10.273","5","","8","5","0","0.920","84","41","0","22","16","0","","","","","f60d99665031e350d4fcbe1787d701b1","2.416","","","","","1.1","https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-anxiety/","2022-04-27 13:02:21"
"https://www.columbusrecoverycenter.com/blog/stimulants-abuse-and-the-matrix-model-how-it-works-in-ohio-drug-rehab/","text/html; charset=UTF-8","Indexable","200","OK","","Stimulants Abuse and the Matrix Model: How It Works in Ohio Drug Rehab","70","654","There are many different types of Ohio drug rehab programs, and looking at all of your options will help you choose the program that is the right fit for you.","158","949","","0","Stimulants Abuse and the Matrix Model: How It Works in Ohio Drug Rehab","70","","0","How Does the Matrix Model Work?","31","What is the History of the Matrix Model?","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/stimulants-abuse-and-the-matrix-model-how-it-works-in-ohio-drug-rehab/","","","","","","81558","760","6.972","6","","13","4","0","0.730","93","48","0","12","9","0","","","","","b62de8714747895060f672dd51f2beaf","0.196","","","","","1.1","https://www.columbusrecoverycenter.com/blog/stimulants-abuse-and-the-matrix-model-how-it-works-in-ohio-drug-rehab/","2022-04-27 13:04:58"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab2-7.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","108937","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.167","Thu, 10 Mar 2022 08:32:21 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab2-7.jpg","2022-04-27 13:04:59"
"https://www.columbusrecoverycenter.com/about-canton-ohio/","text/html; charset=UTF-8","Indexable","200","OK","","About Canton, Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","84","782","","0","0","","0","About Canton, Ohio","18","","0","At a Glance","11","History of Canton","17","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/about-canton-ohio/","","","","","","83424","1237","10.380","3","","6","3","0","0.550","82","39","0","11","8","0","","","","","5cae083f193053a513aad4200c78fdc","0.165","","","","","1.1","https://www.columbusrecoverycenter.com/about-canton-ohio/","2022-04-27 12:59:53"
