"Address","Occurrences","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Indexability","Indexability Status"
"https://www.bettersleep.com/blog/easy-ways-to-sleep-better-as-a-couple/","1","Snoring, hogging the blankets and restless sleepers. Find solutions to all your bed-sharing woes.","97","596","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/all-about-yoga-nidra/","1","Yoga nidra is a powerful practice to guide you into deep relaxation. Learn more about the ancient practice and start sleeping better.","133","813","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-a-fan-on-the-pros-and-cons/","1","Sleep with a fan or thinking of adding one to your bedroom? Here is what you need to know.","90","567","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-sciatica/","1","Sleeping with sciatica can make falling and staying asleep difficult. Sciatic pain is a result of pinching, irritation, or inflammation of a lower back nerve.","158","925","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-with-a-pregnancy-pillow/","1","A growing baby bump can cause back pain and make it hard to find a comfortable sleeping position. One solution is to sleep with a pregnancy pillow.","147","914","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-tips-for-sleeping-with-lower-back-pain/","1","If you struggle with lower back pain, you’re not alone in knowing first-hand that falling asleep can be challenging when you’re in pain.","136","814","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-the-fishes/","1","Have you ever sat in front of your aquarium and wondered, do goldfish sleep?","76","481","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/making-the-bed-the-ultimate-guide/","1","Did you know that making the bed could help you sleep better? Don't let an unmade bed make you lose sleep again.","112","713","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/waking-up-with-a-dry-mouth/","1","dry mouth symptoms include thick and stringy spit, bad breath, a hoarse or sore throat, a change in your sense of taste and a dry tongue.","137","848","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/dream-dive-babies/","1","It’s common to experience dreams from suppressed emotions, images you see throughout the day, things you watch on television, or in this situation, just encountering a baby.","173","1083","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/do-these-things-actually-make-you-tired/","1","Does reading, working out, spicy food, and more really make you tired, or is there another explanation to why you feel sleepy? Let’s explore these topics and more.","163","1011","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-without-a-pillow/","1","In some cases, sleeping flat without the assistance of a cushiony pillow below your head can help you sleep even better.","120","747","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/guiding-words-for-stress-and-anxiety/","1","Self-talk is a powerful thing. The way you talk to yourself can be damaging, but it can also be positive and healing.","117","703","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/spiraling-and-rumination-breaking-the-cycle/","1","The mental cycle of ruminating and spiraling is destructive. Negative thoughts are common, but obsessing over them isn’t healthy.","129","800","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bedtime-drinks-that-promote-good-sleep/","1","When you go to bed, bedtime activities, and what you eat and drink in the evening all matter when it comes to better sleep.","123","759","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-journey-from-bassinet-to-crib-to-toddler-bed/","1","Babies grow up so fast and go from bassinet to crib to big kid bed sooner than you realize","90","555","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-support-your-employees-mental-health/","1","As a manager or employer, you can take important steps to support workers and help them be proactive in improving their mental health.","134","841","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-pros-and-cons-of-japanese-floor-mats-for-sleep/","1","Also known as tatami mats, these mattress alternatives have several benefits to help improve your sleep.","104","652","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-best-animal-sounds-for-a-relaxing-nights-sleep/","1","Numerous studies have proven that being outside or even just listening to natural sounds reduces stress, boosts mood, and makes it easier to sleep.","147","921","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/disruptive-sleep-habits-and-what-to-do-about-them/","1","They say quality’s always more important than quantity—and for sleep, even more so.","83","531","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/facts-and-myths-about-blood-pressure-and-sleep/","1","Blood pressure follows a daily cycle, from waking to sleeping. It starts to rise a couple of hours before you wake and continues to increase until peaking around midday.","169","1037","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/world-sleep-day-7-fun-facts-about-sleep/","1","World Sleep Day is an annual event aiming to help build awareness of the benefits and importance of getting good sleep, improving your sleep hygiene, and using sleep to enhance your overall health.","197","1231","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/lullabies-sleep-music-for-babies/","1","There are many benefits of enjoying lullabies with your baby. Find the songs they respond to best and try new ones as they get older.","133","823","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/dream-dive-flying-in-a-dream/","1","When people have dreams about flying in the air, it could mean different things","79","485","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-difference-between-mental-and-emotional-health/","1","Discover why the difference between mental and emotional health matters","71","458","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bettersleeps-favorite-sleep-memes/","1","It's not all naps and meditation here at BetterSleep, sometimes we like to have a good laugh.","93","573","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/whats-the-deal-with-waterbeds/","1","You’ve probably heard of a waterbed before, and you might have many questions about them.","89","579","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-anxiety-affecting-your-sleep/","1","Do you start to feel anxious once you’re in bed and trying to fall asleep?  You’re not the only one!","100","597","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/insomnia-quotes/","1","Discover the best of insomnia quotes.","37","235","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/leave-2020-behind-with-these-new-years-meditations/","1","If you can only set 1 positive resolution for 2021, make it a regular meditation practice.","90","537","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/january-2021-full-moon-meditation/","1","The upcoming full moon of January 28th is known as the Wolf Moon.Take advantage of this time to tap into this winter moon’s  energy with a special meditation","157","979","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-avoid-morning-fatigue-and-wake-up-refreshed/","1","If waking up tired has become a regular occurrence in your life, consider some of the possible causes.","102","633","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-easy-ways-to-reduce-holiday-stress/","1","The holidays bring joy as well as  added stress. High expectations, financial struggles, grief over lost loved ones, and pressure to get things done all contribute to seasonal stress.","183","1099","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-create-a-healthy-sleep-routine/","1","Anyone can sleep better with a routine, a series of actions that become a habit and promote quality sleep.","106","655","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/can-pink-noise-really-help-you-sleep-through-the-night/","1","White noise has long been recognized as beneficial for sleep, but research now indicates that pink noise could be even better at helping you get the rest you need.","163","1007","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-power-of-a-1-minute-meditation/","1","Meditation may seem like a luxury for those with a busy schedule, but it should be an essential part of your day. If you think you have no time to meditate, start with 60 seconds.","179","1089","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/isochronic-tones-for-anxiety-stress-and-sleep/","1","Isochronic tones are single tones repeated with intervals to create a beat. The intervals are evenly spaced, so it sounds like a rhythmic pulse when you listen to these tones.","175","1071","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-your-daytime-sleepiness-a-sign-of-narcolepsy-how-to-assess-and-treat-this-sleep-disorder-bettersleep/","1","Narcolepsy is a manageable condition, and nearly everyone with narcolepsy can lead a fulfilling life. They can even win wars and change the world, like Winston Churchill.","170","1051","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/fall-asleep-in-two-minutes-with-the-military-method/","1","The military method is a valuable tool for getting rest when on duty, but anyone can benefit from it. The strategy involves deep breathing, muscle relaxation, and visualization.","177","1069","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-social-jet-lag-and-do-you-have-it/","1","Social jet lag is a relatively new term coined to describe how our social obligations interfere with how we sleep. If you find yourself trying to catch up on the weekends, getting up earlier than feels natural, or accumulating hours of sleep debt, you may have social jet lag. But you can do something about it.","311","1875","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-spot-and-overcome-signs-of-burnout/","1","For most people, work is the major trigger for burnout, but other factors can also contribute to running us down. Learn the signs that may indicate you could be facing harmful burnout, and find out what you can do about them.","225","1379","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-we-toss-and-turn-and-how-to-stop/","1","Sleep restlessness is annoying and disruptive. It can keep you from falling asleep at a sensible bedtime, and it may also might wake you up in the night.","153","935","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories/atriptosrilanka/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/mirabellethemermaid/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/tuscanysecretcastle/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations/bathtimerelaxationritual/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/pt/blog/adormeça-facilmente-com-histórias-para-dormir-para-adultos/","1","Será que ouvir uma história ajudará você a dormir? Descobrimos que as histórias para dormir não são só para crianças. Você também pode se beneficiar delas.","155","999","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/é-possível-encontrar-a-felicidade-dormindo/","1","O sono afeta praticamente todos os aspectos da vida, incluindo nossa perspectiva do mundo. Nossa especialista do sono explica como dormir melhor pode afetar seu estado mental positivamente.","189","1221","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/o-que-é-hipnose-do-sono-e-ela-funciona-mesmo/","1","Não seria um sonho se houvesse uma ferramenta eficaz e sem riscos para dormir que você pudesse usar todos os dias? Bem, existe uma, e ela se chama hipnose do sono!","163","1076","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/sonhos-lúcidos-o-que-são-eles-e-como-fazer-um-acontecer/","1","Sonhos lúcidos: o que são eles e como fazer um acontecer","56","368","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-o-ritmo-binaural-afeta-seu-cérebro/","1","Diversas pesquisas descreveram os diversos benefícios do ritmo binaural, como redução da ansiedade, melhora do humor ou sono melhor.","132","867","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-dormir-melhor-com-zumbidos/","1","50 milhões de pessoas sofrem com zumbidos todos os dias, e isso inclui a dificuldade de dormir à noite. Descubra já como dormir melhor com zumbidos.","148","946","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/derrote-a-insônia-definitivamente-com-essas-5-práticas/","1","Derrote a insônia: dicas e práticas recomendadas | BetterSleep","62","397","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/5-benefícios-incríveis-do-yoga-nidra-para-dormir/","1","Yoga Nidra é uma técnica de meditação antiga da Índia. Ele tem inúmeros benefícios, incluindo melhorias para a ansiedade, qualidade do sono e insônia.","150","953","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/meditação-matinal-para-ajudar-você-a-dormir-melhor/","1","Sua noite começa quando você acorda; todas as ações do dia influenciam você e a qualidade do seu sono.","102","671","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/the-science-behind-solfeggio-frequencies/","1","Descubra por que 432 Hz é um número mágico conhecendo as frequências Solfeggio e o efeito delas em seu corpo.","109","722","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/os-seis-melhores-sons-tranquilos-para-dormir/","1","Coletamos dados e criamos uma lista para que todo mundo possa aproveitar os seis melhores sons tranquilos para dormir nesta noite!","130","837","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/melhores-citações-sobre-a-insônia/","1","Conheça as melhores citações sobre a insônia","44","293","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/sono/page/2/","1","","0","0","Indexable",""
"https://www.bettersleep.com/relaxation-meditation/sleep-hypnosis-meditation/","1","Hypnosis uses the power of focus and suggestion to make positive health changes, such as quitting smoking. It can also be used to improve sleep, and you can learn to do it yourself without the assistance of a therapist.","219","1357","Indexable",""
"https://my.bettersleep.com/meditations","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/dreamerchronicles?utm_source=website&utm_medium=blog&utm_campaign=general","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations/covidsomnia/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/es/blog/las-mejores-citas-sobre-el-insomnio/","1","Descubre las mejores citas sobre el insomnio.","45","287","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/sueño/page/2/","1","","0","0","Indexable",""
"https://www.bettersleep.com/es/blog/hipnosis-para-dormir-qué-es-y-cómo-funciona/","1","¿No sería fantástico que existiera una ayuda para dormir eficaz y sin riesgos que pudieras usar todos los días? Bueno, existe y se llama hipnosis para dormir.","158","983","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-dormir-mejor-con-tinnitus/","1","50 millones de personas sufren tinnitus todos los días y algunas no logran dormir de noche. Descubre cómo dormir mejor con tinnitus hoy mismo.","142","898","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/5-beneficios-increíbles-del-yoga-nidra-para-el-sueño/","1","El yoga Nidra es una técnica ancestral de meditación de la India. Tiene muchísimos beneficios que incluyen mejoras para la ansiedad, la calidad de sueño y el insomnio.","167","1046","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-afecta-al-cerebro-el-sonido-binaural/","1","Muchas investigaciones detallan los beneficios varios del sonido binaural como reducción de ansiedad, mejora de ánimo o mejor sueño.","132","844","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/derrota-al-insomnio-consejos-y-buenas-prácticas/","1","Prueba estas cinco prácticas comprobadas para derrotar al insomnio de una vez, pero no dejes de visitar al médico si continúan los problemas de sueño.","150","952","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/12-datos-que-debes-saber-sobre-la-asmr/","1","Puede que hayas visto ASMR en la cultura popular o en línea en los últimos tiempos. ¿Qué es este fenómeno de cuatro letras y por qué puede ayudarte a dormir mejor?","163","1045","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/arrúllate-con-historias-para-dormir-para-adultos/","1","¿Será que un cuento puede ayudarte a dormir? Los cuentos no son solo para niños. Puedes aprovecharlos.","102","671","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/dormir-bien-para-ser-felices/","1","El sueño afecta casi todos los aspectos de la vigilia, entre ellos nuestra perspectiva del mundo. Nuestra autoridad en el tema explica cómo dormir mejor puede tener efectos positivos en el estado mental.","203","1261","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/los-6-sonidos-para-dormir-más-populares/","1","Recabamos los datos y creamos una lista para que todos disfruten de los 6 sonidos para dormir más populares.","108","695","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/meditación-matutina-la-noche-comienza-cuando-despiertas/","1","La noche comienza cuando despiertas: todas las acciones del día afectan la calidad del sueño.","93","591","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/mejor-sueño-el-arma-secreta-para-el-éxito-académico/","1","Estudiar para exámenes y escribir informes no significa noches en vela y sesiones de estudio intensas. El sueño es una herramienta poderosa para los estudiantes y aumenta las calificaciones y el rendimiento académico.","217","1377","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/onboarding/goals","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/sleep-sounds/binaural-beats/","1","Have you experienced the benefits of binaural beats? You can sleep better, reduce anxiety, and increase your relaxation and more positive moods","143","908","Indexable",""
"https://www.bettersleep.com/sleep-sounds/white-noise-for-sleep/","1","White noise is a background sound that many people find soothing, calming, and good for sleep.","94","593","Indexable",""
"https://my.bettersleep.com/embed?selection=Waterfall%2CChirp&volumes=0.8%2C0.81&sharerName=Relax+Melodies","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations/mothersday/play","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-kundalini-meditation/","1","Guided kundalini meditation focuses on channeling your energy, releasing stress and reaching a heightened state of consciousness.","129","818","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/12-things-you-need-to-know-about-asmr/","1","Você já deve ter visto alguma referência ao ASMR na cultura pop ou na internet nos últimos tempos. O que é este fenômeno de quatro letras e como ele pode ajudar você a dormir melhor?","182","1166","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://my.bettersleep.com/music","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/sleep-sounds/water-sounds-to-fall-asleep/","1","","0","0","Indexable",""
"https://my.bettersleep.com/?pid=rm_web&c=blog_insomnia-quotes&af_js_web=true","1","Sleep and Relaxation App","24","159","Non-Indexable","noindex"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/tips-for-putting-on-a-duvet-cover-to-make-your-life-easier/","1","If you’ve simply been cramming the duvet into the cover, there are better ways","78","486","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-stay-focused-while-studying/","1","Procrastination, social media, a smartphone, friends and family, kids and sunny weather outside can all cause us to get distracted from the job at hand.","152","933","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/10-minute-meditations-to-try/","1","Short on time? If you’re new to meditation, know that you don’t have to spend hours meditating to reap its benefits.","116","709","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/","1","Learn how to relax and sleep better with blog articles about meditation, relaxation techniques and much more.","109","676","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sound/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/5-benefits-of-stretching-in-the-morning/","1","Have you tried beginning your day with an energizing stretching session? If not, here are five reasons why you should consider introducing stretching to your morning routine.","174","1072","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditating-with-adhd/","1","Mindfulness meditation helps strengthen the ability to concentrate. It can also help to reduce impulsive actions, by making you more aware of your emotions.","156","967","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/studentprogram/","1","Understand and improve your sleep with our sleep tracker, premium sounds and guided content curated just for you. Doesn’t that sound dreamy?","140","893","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/why-do-babies-cry-in-their-sleep/","1","Crying in sleep is normal for babies, but you can take steps to soothe and comfort them to stop the tears.","106","651","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/bettersleep-faq/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-white-noise-and-does-it-help-you-sleep/","1","White noise is a combination of various sounds between 20 hertz and 20,000 hertz, played at a level intensity.","110","683","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-chronotypes/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/your-guide-to-amazing-cuddles/","1","Sleeping together and cuddling are great for your relationship and your health.","79","481","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-covid19/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-use-healing-meditation-for-sleep/","1","Have you tried healing meditation before? Many people find healing meditations helpful right before sleep.","106","651","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/","1","Understand and improve your sleep with our sleep tracker, premium sounds and guided content curated just for you. Doesn’t that sound dreamy?","140","893","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sounds/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/gift/","1","BetterSleep gift page","21","131","Non-Indexable","Canonicalised,noindex"
"https://www.bettersleep.com/relaxation-meditation/sleep-meditation/","1","Sleep meditation is any type of meditation or mindfulness practiced with the goal of improving sleep.","101","617","Indexable",""
"https://www.bettersleep.com/relaxmelodies.com/blog/10-questions-with-a-creative-content-producer-aster-j.-haile/","1","Discover more about Aster J. Haile, our  Creative Content Producer at BetterSleep","81","509","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/national-stress-awareness-day-2021-why-you-should-take-a-moment-to-unwind/","1","This November’s National Stress Awareness day is a great time to reflect and find a mindful moment of noticing where we hold our stress, and how we can let it go.","162","1009","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/introducing-bettersleep-a-whole-new-way-to-sleep-better-and-feel-better/","1","BetterSleep 2.0 (formerly Relax Melodies) is here. Our biggest update in 12 years has a new name, logo, and look, as well as amazing new features to help you sleep better and feel amazing.","188","1177","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/everything-you-need-to-know-about-sleep-trackers/","1","Sleep tracking can be a great way to learn more about the sleep you’re getting (or lacking).","92","561","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/partners/","1","BetterSleep partners page","25","163","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-are-the-current-trends-in-improving-wellness/","1","A lot of the current wellness trends are so well-researched and received, they will most likely be around for a while","117","705","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meet-the-team-7-questions-with-bettersleeps-founder/","1","An interview with Simon Bérubé, founder and creator of the BetterSleep app.","75","473","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/3/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/2/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-make-2022-new-years-resolutions-that-last-all-year/","1","Setting a New Year’s resolution, or multiple, is an honored tradition in many parts of the world. Many people set resolutions but not many follow through to the end. To make resolutions you can stick with, follow best practices when setting them.","246","1501","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-rain-helps-relaxation-and-sleep/","1","Most people get excited when it rains at night. That joy comes from the belief that the rain will give them a good night’s rest. Scientifically speaking, there could be some truth to that.","188","1116","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/little-ones-and-naps/","1","You might have many questions about little ones and their napping patterns. We know that sleep is essential for their growth and development and we know they need lots of it.","174","1083","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-to-know-about-fever-dreams/","1","Have you ever had a dream that felt more intense or vivid than usual and thought, “What just happened?” Well, you may have just experienced a fever dream","153","971","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep-apnea-your-questions-answered/","1","There's a lot of myths out there about sleep apnea, but here are the facts.","75","457","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/waking-up-thirsty/","1","It’s normal to lose water overnight, but you might need to address your hydration status or an underlying issue if you consistently feel very thirsty or uncomfortable upon waking.","179","1088","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/2/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/avoid-road-rage-create-a-space-of-calm/","1","We're giving you the low down on what road rage is, how to avoid it, and how you can create a calm space in your car.","117","737","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/a-quick-guide-to-chakra-meditation/","1",". When it comes to beginner meditation, chakras are a great place to start. These energy centers in the body can become blocked, disrupting well-being and balance.","163","1021","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/time-to-focus-white-noise/","1","It can be hard to focus sometimes, which is when white noise can be used to improve concentration.","98","622","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/3/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/4/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/5/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/breaking-down-binaural-beats/","1","A binaural beat is when you hear different tones in each ear, at a slightly different frequency and the brain perceives them as a beat of its own.","146","883","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/7/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/6/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/8/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/pairing-meditation-and-music-for-the-perfect-relaxing-combination/","1","Let’s explore some soothing meditation and music pairings to help you unwind and relax.","87","545","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-find-balance-through-meditation/","1","Finding balance in life is something that most people struggle to achieve. For many, it’s a healthy balance between work and everything else","140","866","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/soothing-music-for-your-pets-1/","1","Calming music isn’t just for humans; your pets can benefit too! Soothing music can help your furry friend get over a stressful situation.","137","825","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/fall-asleep-to-the-relaxing-sounds-of-a-crackling-fire/","1","The ambiance from a fireplace is a great way to unwind , relax and can help you sleep better at night.","102","625","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/7/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/5/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/dream-dive-mice-and-rats/","1","Dreaming of things like mice and rats can leave some confusion but there are some things you can make sense of.","111","710","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/9/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/setting-up-your-toddlers-room-things-you-should-consider/","1","Now that the child is growing up and has reached the toddler stage, there are some things you may want to consider changing in their bedroom","140","881","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/20/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/10/","1","","0","0","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/24/","1","","0","0","Non-Indexable","Canonicalised"
