"Address","Errors","Warnings","Total Types","Unique Types","Type-1","Indexability","Indexability Status"
"https://www.columbusrecoverycenter.com/recovery-blog/page/18/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/will-changes-medicaid-affect-ohio-drug-rehab-patients/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/long-term-effects-of-kratom-on-body/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/salvia-abuse-treatment/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/norco-side-effects/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/how-long-are-opiates-in-your-system/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/is-kratom-legal/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/salvia-abuse-symptoms-and-side-effects/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/treating-addiction-and-brain-injury/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/xanax-and-norco/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/identify-and-treat-a-valium-overdose/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/addiction-recovery-quotes/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/what-to-do-for-amphetamine-overdose/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/what-is-the-kindling-effect/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/a-look-at-ohios-drug-and-human-trafficking-problem/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/adderall-misuse/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/blog/what-is-meloxicam/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/17/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/8/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/9/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/16/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/15/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/10/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/drugs/klonopin-addiction/withdrawal-detox/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/11/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/14/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/12/","0","0","0","0","","Indexable",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/13/","0","0","0","0","","Indexable",""
