"Address","Status Code","Title 1","Indexability","Indexability Status","GA Sessions","GA % New Sessions","GA Users","GA New Users","GA Bounce Rate","GA Page Views Per Session","GA Avg Session Duration","GA Goal Conversion Rate All","GA Goal Completions All","GA Goal Value All","GA Page Value"
"https://www.columbusrecoverycenter.com/drugs/meth-addiction/withdrawal-detox/","200","Meth Withdrawal & Detox in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/norco-addiction/","200","Norco Abuse | Recovery Village Columbus","Indexable","","2","50.000","2","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction/symptoms-side-effects/","200","Hydrocodone Addiction Symptoms, Signs & Side Effects","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/use-services-interventionist-ohio/","200","How to Use the Services of an Interventionist in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","100.000","4","4","75.000","1.250","00:00:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/withdrawal-detox/","200","Alcohol Withdrawal Symptoms & Detox Options in Ohio","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-detox-diet/","200","A Healthy Alcohol Detox Diet | The Recovery Village Columbus","Indexable","","122","92.620","114","113","87.700","1.280","00:00:40","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/","200","Related Articles on Alcohol Addiction | - Columbus Recovery Center","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction/treatment-rehab/","200","Hydrocodone Addiction Treatment & Rehab in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/vicodin-addiction/symptoms-side-effects/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/klonopin-addiction/treatment-rehab/","200","Klonopin Rehab Treatment in Ohio | The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/oxycontin-addiction/","200","OxyContin Addiction - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","50.000","1.500","00:00:15","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/oxycodone-addiction/symptoms-side-effects/","200","Oxycodone Addiction Symptoms & Side Effects | The Recovery Village Columbus","Indexable","","3","100.000","3","3","66.670","1.330","00:01:52","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/percocet-addiction/","200","Percocet Abuse & Addiction | The Recovery Village Columbus","Indexable","","13","92.310","13","12","76.920","1.460","00:00:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/cocaine-faqs/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/teen-addiction-resources/","200","Teen Drug Addiction & Abuse Resources | The Recovery Village Columbus","Indexable","","103","80.580","90","83","69.900","1.650","00:01:20","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-memory/","200","How Alcohol Affects Memory | The Recovery Village Columbus","Indexable","","20","90.000","19","18","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/signs-of-alcoholism/","200","Signs of Alcoholism | The Recovery Village Columbus","Indexable","","3","100.000","3","3","33.330","1.670","00:00:50","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/alcohol-withdrawal-timeline/","200","Alcohol Withdrawal Timeline | The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/treating-co-occurring-bipolar-disorder-in-ohio-drug-rehab/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/fortitude/cbt/","404","","Non-Indexable","Client Error","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/withdrawal-delirium-tremens/","200","Delirium Tremens & Alcohol Withdrawal | Columbus Recovery Center","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-detox-remedies/","200","Home Remedies for Alcohol Withdrawal | The Recovery Village Columbus","Indexable","","74","94.590","71","70","90.540","1.110","00:00:34","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-blood-sugar/","200","Alcohol and Blood Sugar | The Recovery Village Columbus","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/fentanyl-addiction/overdose","301","","Non-Indexable","Redirected","1","100.000","1","1","0.000","4.000","00:03:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/symptoms-side-effects/","200","Effexor Addiction Symptoms & Side Effects | The Recovery Village Columbus","Indexable","","343","89.210","313","306","94.750","1.060","00:00:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-kidneys/","200","How Alcohol Affects the Kidneys | The Recovery Village Columbus","Indexable","","316","98.730","312","312","94.940","1.050","00:00:18","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-seizures/","200","How Alcohol Causes Seizures | The Recovery Village Columbus","Indexable","","147","77.550","114","114","93.880","1.080","00:00:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/effects-of-alcohol-on-body/","200","The Effects of Alcohol on the Body | The Recovery Village Columbus","Indexable","","1","0.000","1","0","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://columbusrecoverycenter.com/drugs/trazodone/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/treatment-rehab","301","","Non-Indexable","Redirected","10","60.000","10","6","70.000","1.700","00:05:13","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/symptoms-side-effects","301","","Non-Indexable","Redirected","343","89.210","313","306","94.750","1.060","00:00:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/","200","Trazodone Addiction - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","261","93.100","245","243","94.640","1.070","00:00:36","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/marijuana-addiction/treatment-rehab/","200","Marijuana Addiction Treatment & Rehab in Ohio - Columbus Recovery Center","Indexable","","75","70.670","55","53","70.670","1.670","00:01:28","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/ambien-addiction/withdrawal-detox/","200","Ambien Withdrawal and Detox | The Recovery Village Columbus","Indexable","","8","100.000","8","8","75.000","1.380","00:01:35","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/ambien-addiction/treatment-rehab/","200","Ambien Addiction Treatment & Rehab | The Recovery Village Columbus","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/alcoholic/","200","Alcoholic Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/aa/","200","AA Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/akron/","200","Akron Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/alcoholics-anonymous/","200","Alcoholics Anonymous Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/ohio-dart-program-works-fight-opioid-addiction-one-person-time/","200","Ohio DART Program Works to Fight Opioid Addiction One Person at a Time - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","5","100.000","5","5","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/successful-sobriety-strong-support-network-ohio/","200","Successful Sobriety with a Strong Support Network in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/substance-abuse-domestic-violence-volatile-mix-ohio/","200","Substance Abuse and Domestic Violence: a Volatile Mix in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","74","97.300","74","72","91.890","1.150","00:00:26","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/high-cost-ohio-kids-addicted-parents-pay/","200","The High Cost Ohio Kids with Addicted Parents Pay - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/help-pregnant-women-ohio-addiction-recovery/","200","Help for Pregnant Women in Ohio Addiction Recovery - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","42","83.330","40","35","66.670","1.710","00:00:44","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/bullying-leads-substance-abuse-ohios-kids/","200","How and Why Bullying Leads to Substance Abuse for Ohio's Kids - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","50.000","1.500","00:00:15","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/recovery-blog/page/20/","200","The Recovery Blog - The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/alcoholism-rise-among-elderly-ohio/","200","Alcoholism on the Rise among Elderly in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","50.000","3","2","25.000","2.250","00:12:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/fentanyl-cocaine-nightmare-mix/","200","Fentanyl and Cocaine: A Nightmare Mix in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-dept-higher-education-considering-adding-substance-abuse-prevention-curriculum/","200","Ohio Dept. of Higher Education Considering Adding Substance Abuse Prevention to Curriculum - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-county-offers-vivitrol-inmates-fight-opioid-crisis/","200","Ohio County Offers Vivitrol to Inmates to Fight Opioid Crisis - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/gray-death-causing-serious-concern-ohio-addicts/","200","Gray Death Causing Serious Concern for Ohio Addicts - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","5","100.000","5","5","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/gambling-addiction-childhood-trauma-ohio-residents-know/","200","Gambling Addiction and Childhood Trauma: What Ohio Residents Should Know - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","83.330","5","5","66.670","1.500","00:01:02","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/columbus-crack-addiction-rise/","200","Columbus Crack Addiction on the Rise - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","10","90.000","10","9","70.000","1.800","00:01:11","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-employers-grappling-addiction-workplace/","200","Ohio Employers Grappling with Addiction in the Workplace - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","8","62.500","6","5","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/deal-anger-ohio-rehab/","200","How to Deal with Anger in Ohio Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/spice-dangerous-ohio-residents/","200","What Is Spice and Why Is It Dangerous for Ohio Residents? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","5","100.000","5","5","80.000","1.200","00:04:43","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/religion-spirituality-play-role-ohio-addiction-recovery/","200","Does Religion or Spirituality Play a Role in Ohio Addiction Recovery? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","0.000","2.000","00:03:55","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/happens-job/","200","What Happens to Your Job When You Go To Ohio Drug Rehab? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","8","75.000","6","6","75.000","1.250","00:01:07","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/happens-smart-recovery-ohio/","200","What Happens in SMART Recovery in Ohio? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","100.000","4","4","75.000","2.000","00:00:37","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/narcan/","200","Narcan Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/driving-influence-opioids/","200","Driving Under the Influence of Opioids: What Ohio Residents Should Know - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/opioids/","200","Opioids Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/addiction/","200","Addiction Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/drugs/","200","Drugs Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/overdose/","200","Overdose Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/withdrawal/","200","Withdrawal Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/opioid/","200","Opioid Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/babies/","200","Babies Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/nas/","200","NAS Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/neonatal/","200","Neonatal Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/substance-abuse/","200","Substance Abuse Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/opioid-overdose/","200","Opioid Overdose Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/schools/","200","Schools Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/teens/","200","Teens Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/heroin-overdose/","200","Heroin Overdose Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/drug-and-alcohol-treatment-during-coronavirus/","200","Drug & Alcohol Treatment During COVID Is Safe & Will Continue","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/support-your-loved-ones-recovery/","200","How to Support Your Loved One's Recovery","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/drug-use-surge-during-pandemic/","200","Drug Use Increase in Ohio Due to COVID","Indexable","","71","78.870","66","56","54.930","1.870","00:01:24","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/sober-october/","200","Ohio Participates in Sober October | The Recovery Village Columbus","Indexable","","2","50.000","2","1","50.000","1.500","00:02:31","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/winter-in-recovery/","200","Preparing for Winter Months in Recovery - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","100.000","6","6","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/benzodiazepine-addiction/symptoms-side-effects/","200","Benzodiazepine Addiction Symptoms, Signs & Side Effects","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/recovery-month-ohio/","200","National Recovery Month 2020 | Recovery Month in Ohio","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/understanding-marijuana-laws-in-ohio/","200","Understanding Marijuana Laws in Ohio | Columbus Recovery Center","Indexable","","4","100.000","4","4","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/treatment-rehab/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/symptoms-side-effects/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/withdrawal-detox/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/symptoms-side-effects/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/treatment-rehab/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/withdrawal-detox/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/treatment-rehab/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/symptoms-side-effects/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/gabapentin-addiction/symptoms-side-effects/","200","Gabapentin Addiction Symptoms & Side Effects | The Recovery Village Columbus","Indexable","","11","100.000","11","11","90.910","1.180","00:00:05","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/dealing-paws-ohio-drug-rehab/","200","Dealing with PAWS after Ohio Drug Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","75.000","4","3","75.000","1.000","00:00:13","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/adderall-addiction","301","","Non-Indexable","Redirected","2","50.000","2","1","50.000","4.000","00:13:56","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/page/3/","200","Drug Rehab Archives - Page 3 of 8 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/common-gateway-drugs-in-ohio/","200","Common Gateway Drugs in Ohio | Columbus Recovery Center","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/what-is-codependency-and-how-can-you-stop-it/","200","What is Codependency and How Can You Stop It? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","100.000","4","4","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/page/8/","200","Drug Rehab Archives - Page 8 of 8 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/page/2/","200","Drug Rehab Archives - Page 2 of 8 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/ohio-residents-ask-can-i-join-the-military-after-addiction-treatment/","200","Ohio Residents Ask: Can I Join the Military after Addiction Treatment? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","26","100.000","26","26","96.150","1.040","00:00:11","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/how-to-find-support-for-mental-illness-and-substance-abuse-in-the-ohio-lgbt-community/","200","How to Find Support for Mental Illness and Substance Abuse in the Ohio LGBT Community - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","41","80.490","34","33","70.730","1.390","00:00:24","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/ohio/page/2/","200","Ohio Archives - Page 2 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/city-on-the-edge-a-closer-look-at-cleveland-drug-trends/","200","City on the Edge: A Closer Look at Cleveland Drug Trends - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","63","87.300","56","55","87.300","1.220","00:01:12","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/rehab/page/6/","200","rehab Archives - Page 6 of 6 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/ohio/page/7/","200","Ohio Archives - Page 7 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/why-does-peer-support-work-in-ohio-addiction-treatment/","200","Why Does Peer Support Work in Ohio Addiction Treatment? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","3","66.670","3","2","66.670","1.000","00:01:31","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-employees-ask-should-i-tell-my-employer-i-have-a-substance-use-disorder/","200","Employees Ask: Should I Tell My Employer I Have a Substance Abuse Disorder? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/ohio/page/3/","200","Ohio Archives - Page 3 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/toledos-battle-with-heroin-and-fentanyl-where-we-are-now/","200","Toledo's Battle with Heroin and Fentanyl: Where We Are Now - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","100.000","4","4","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/rehab/page/2/","200","rehab Archives - Page 2 of 6 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/sober-houses-and-halfway-houses/","200","Are Sober Houses and Halfway Houses the Same Thing? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/neonatal-abstinence-syndrome-and-babies/","200","Neonatal Abstinence Syndrome and Ohio's Babies - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/rehab/page/3/","200","rehab Archives - Page 3 of 6 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/can-couples-therapy-help-you-fight-addiction/","200","Can Couples Therapy Help You Fight Addiction? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","7","100.000","7","7","71.430","1.430","00:02:39","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/what-is-emdr-and-how-is-it-used-in-ohio-drug-rehab/","200","What Is EMDR and How Is It Used in Ohio Drug Rehab? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-residents-ask-will-i-be-bored-in-rehab/","200","Ohio Residents Ask: Will I Be Bored in Rehab? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","100.000","6","6","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/is-willpower-enough-to-fight-addiction/","200","Is Willpower Enough to Fight Addiction? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","15","80.000","12","12","86.670","1.130","00:01:49","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/exploring-the-dangers-of-bath-salts/","200","Exploring the Dangers of Bath Salts - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","100.000","6","6","66.670","1.500","00:01:12","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-blood-pressure/","200","How Alcohol Affects Blood Pressure | The Recovery Village Columbus","Indexable","","3","100.000","3","3","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
